ndc,count,drug,gsn
310027839.0,1893.0,Quetiapine Fumarate,060292
409117102.0,1337.0,Diltiazem,016424
78035834.0,889.0,Valsartan,048401
43547027609.0,171.0,Donepezil,029334
51672130901.0,129.0,Betamethasone Dipro 0.05% Augmented Gel,016429
904674561.0,840.0,Dronabinol,004694
172572810.0,1533.0,Famotidine,011677
63323020805.0,88.0,Lidocaine,061634
703680104.0,285.0,MedroxyPROGESTERone Acetate,017584
264751020.0,4678.0,5% Dextrose (EXCEL BAG),001972
781543920.0,910.0,Cefpodoxime Proxetil,016932
93681673.0,396.0,Budesonide,046526
781721664.0,289.0,Buprenorphine-Naloxone Film (2mg-0.5mg),066635
12496120403.0,526.0,Buprenorphine-Naloxone Film (4mg-1mg),070259
60687012125.0,213.0,Acamprosate,025600
904567661.0,1395.0,Paroxetine,046222
93008801.0,675.0,Sulfameth/Trimethoprim SS,009395
29320613.0,14.0,Paxil CR,050137
781315295.0,1691.0,Cisatracurium Besylate,024614
42998020301.0,906.0,Opium Tincture,004261
74490334.0,248.0,Lidocaine,000253
409212288.0,214.0,Enalaprilat,000383
904561061.0,871.0,Enalapril Maleate,000384
68084017401.0,1534.0,Dronabinol,004694
67457079005.0,1416.0,LevETIRAcetam,061005
68084044601.0,1056.0,Nitrofurantoin Monohyd (MacroBID),016598
904623761.0,520.0,Carbidopa-Levodopa (25-100),002538
93310701.0,427.0,Amoxicillin,008995
338068304.0,432.0,Potassium Chl 20 mEq / 1000 mL D5W,001949
65649030103.0,302.0,rifAXIMin,041880
904552461.0,2141.0,Doxazosin,015586
37000002901.0,1105.0,Psyllium Wafer,016034
93031101.0,1134.0,LOPERamide,002842
16729025269.0,364.0,Esomeprazole sodium,053718
42806071401.0,678.0,Benzonatate,004641
378161001.0,440.0,DICYCLOMine,004918
68084018401.0,1091.0,OxyCODONE (Immediate Release),046474
49281040010.0,644.0,Tetanus-DiphTox-Acellular Pertuss (Adacel),063698
74659490.0,1070.0,Levothyroxine Sodium,015523
68084028401.0,3008.0,Hydroxyurea,008775
143959525.0,621.0,Lidocaine 1% (For PICC/Midline Insertions),060675
904610161.0,172.0,ClonazePAM,004560
68084004501.0,1527.0,Paroxetine,046223
409477723.0,683.0,Ciprofloxacin IV,015920
55390056630.0,1404.0,Diltiazem,016424
9337502.0,312.0,Clindamycin,013053
60687015501.0,1754.0,MetFORMIN (Glucophage),013318
63323049227.0,350.0,Lidocaine 1%,060675
51079024620.0,2347.0,Loratadine,018698
70710100802.0,264.0,OSELTAMivir,063223
45802073030.0,418.0,Acetaminophen,004478
904588061.0,3665.0,Diazepam - CIWA protocol,003768
49884060036.0,502.0,Silver Sulfadiazine 1% Cream,007669
245018101.0,1485.0,Divalproex (DELayed Release),004539
245018201.0,1361.0,Divalproex (DELayed Release),004540
50383023310.0,259.0,Dorzolamide 2%/Timolol 0.5% Ophth.,039531
60505700602.0,1336.0,Fentanyl Patch,015880
25021013283.0,1411.0,Levofloxacin,046770
59676030201.0,1921.0,Epoetin Alfa,011740
55513047810.0,151.0,Epoetin Alfa,025708
52544014926.0,1110.0,Ferric Gluconate,067223
59676030401.0,2077.0,Epoetin Alfa,011741
172433110.0,357.0,MetFORMIN (Glucophage),013318
29609039.0,299.0,Amoxicillin-Clavulanate Susp.,008990
8070101.0,94.0,Venlafaxine,046398
91440123.0,2032.0,Golytely,003062
45152510.0,2397.0,Levofloxacin,029928
24338020012.0,94.0,NiMODipine,071417
641600710.0,3629.0,Bumetanide,008220
597013560.0,1683.0,Dabigatran Etexilate,066781
17478003002.0,2350.0,Fentanyl Citrate,041384
904637661.0,1537.0,OLANZapine,027960
904592261.0,264.0,Digoxin,000019
67457088701.0,206.0,MedroxyPROGESTERone Acetate,017584
338114703.0,1397.0,Amino Acids 5%-Dextrose 15%,039345
487590199.0,1196.0,Racepinephrine,054686
121064610.0,650.0,Amantadine,004576
14789030002.0,331.0,Benztropine Mesylate,065420
67457042312.0,1550.0,Dexamethasone,006778
51079048120.0,372.0,Amantadine,004575
998030315.0,68.0,Atropine Sulfate Ophth 1%,007866
168027338.0,101.0,Bacitracin/Polymyxin B Sulfate Opht. Oint,059718
406048462.0,1648.0,Acetaminophen w/Codeine,004165
51079094420.0,978.0,BuPROPion,046237
66993006272.0,775.0,Atovaquone Suspension,023399
68382079801.0,1037.0,Labetalol,005098
904644161.0,765.0,HydrALAZINE,000286
168000680.0,444.0,Triamcinolone Acetonide 0.1% Ointment,007597
51079098520.0,733.0,BusPIRone,003782
143968025.0,1289.0,Glycopyrrolate,004886
338071134.0,139.0,Dextrose 20% in Water (D20W),001980
409793519.0,309.0,Dextrose 20% in Water (D20W),001980
781365569.0,178.0,Enoxaparin Sodium,044668
63739067410.0,757.0,ALPRAZolam,003775
472073041.0,510.0,Miconazole Nitrate Vag Cream 2%,007003
409330803.0,329.0,Acetylcysteine 20%,000592
48102000811.0,196.0,Erythromycin 0.5% Ophth Oint,007948
24208092064.0,15.0,Tetracaine 0.5% Ophth Soln,007861
904597361.0,487.0,RISperidone,042922
65597010330.0,626.0,olmesartan,050289
904648561.0,962.0,Lisinopril,000390
43547036909.0,676.0,Valsartan,048400
68094010961.0,885.0,Fish Oil (Omega 3),067108
52544093102.0,540.0,Iron Dextran (Test Dose),001609
76329335201.0,959.0,Sodium Bicarbonate,001181
67457043322.0,609.0,Famotidine (IV),063250
76329330401.0,112.0,Calcium Chloride,001349
63323036820.0,1538.0,Ampicillin-Sulbactam,008920
591359160.0,410.0,Dronabinol,004694
55390046001.0,1485.0,AcetaZOLamide Sodium,008163
338022104.0,551.0,PlasmaLyte,001447
182055489.0,4075.0,HydrALAzine,000286
57664013565.0,240.0,Nimodipine,000579
68084026701.0,652.0,Ramipril,015941
60505079204.0,606.0,Enoxaparin (Prophylaxis),039482
409372001.0,257.0,Ampicillin Sodium,008935
904679961.0,194.0,Lisinopril,000391
409115170.0,634.0,Heparin Flush Port (10 units/mL),006541
182008601.0,2307.0,Pyridoxine,002427
55390050002.0,178.0,Bumetanide,008220
62756051244.0,1415.0,Azithromycin ,031452
49452475003.0,266.0,Mineral Oil,014317
25010021515.0,252.0,Ethacrynic Acid,008201
904322035.0,651.0,Carbamide Peroxide 6.5%,008120
74438010.0,411.0,Cisatracurium Besylate,024614
55513007330.0,3183.0,Cinacalcet,053762
4026501.0,1574.0,Torsemide,021409
59676031001.0,2784.0,Epoetin Alfa,011742
904605161.0,1706.0,LevETIRAcetam,044632
60505006502.0,587.0,Omeprazole,033530
16252059099.0,556.0,Sumatriptan Succinate,023799
66689089840.0,634.0,Methadone,023767
8104005.0,293.0,Sirolimus,066260
63323040302.0,1108.0,Fosphenytoin,063663
63323001002.0,646.0,Gentamicin Sulfate,009299
6027731.0,174.0,Januvia,061614
781320495.0,683.0,NiCARdipine IV,064353
67457047322.0,219.0,Tobramycin Sulfate,009310
54288010310.0,3651.0,EPINEPHrine,062006
68547050102.0,146.0,Angiotensin II,078059
51079044120.0,1260.0,Levothyroxine Sodium,006650
517037405.0,262.0,Methylene Blue,068188
13811068130.0,233.0,ARIPiprazole,051333
55513019001.0,43.0,Neulasta,049872
703514501.0,200.0,Leucovorin Calcium,044534
63323011751.0,140.0,Fluorouracil,061671
10019025012.0,68.0,Atropine Sulfate,004820
61703036322.0,112.0,Oxaliplatin,059163
13811067930.0,132.0,ARIPiprazole,060225
63323011710.0,247.0,Fluorouracil,061669
703443411.0,58.0,Irinotecan,062174
25021011504.0,635.0,Clindamycin,009344
781323909.0,406.0,Ciprofloxacin IV,015920
25021030520.0,175.0,Chlorothiazide Sodium,008171
55150032425.0,1967.0,Furosemide,008205
63323042610.0,192.0,Rocuronium,021727
781315895.0,420.0,Bivalirudin,047325
185005501.0,1253.0,MetOLazone,008218
143971910.0,1481.0,Milrinone,064159
338012612.0,54.0,Insulin Human Regular,079935
65008515.0,230.0,Naphazoline-Pheniramine Ophth. Solution,023718
63323024710.0,1526.0,Levothyroxine Sodium,006645
78032406.0,101.0,Rivastigmine,040156
78065920.0,1136.0,Sacubitril-Valsartan (24mg-26mg),074408
78077720.0,444.0,Sacubitril-Valsartan (49mg-51mg),074409
338107302.0,2619.0,DOBUTamine,064538
85174102.0,1177.0,Ciprofloxacin IV,015921
42023022110.0,677.0,Ertapenem Sodium,049835
904041161.0,3045.0,Propranolol,005123
43478090288.0,36.0,Propranolol LA,005113
51991081901.0,57.0,Propranolol LA,005113
173099501.0,940.0,Acyclovir,009629
143176901.0,459.0,Isosorbide Dinitrate,000511
258361301.0,165.0,Isosorbide Dinitrate ER,000514
93015506.0,2355.0,Topiramate (Topamax),029837
63304082790.0,881.0,Atorvastatin,029967
904650561.0,528.0,Memantine,053324
904640961.0,334.0,Donepezil,029334
591354060.0,1938.0,BuPROPion (Sustained Release),046239
50881000560.0,412.0,ruxolitinib,068167
172409660.0,53.0,Baclofen,004679
904655761.0,1538.0,Morphine SR (MS Contin),011887
43547040010.0,590.0,Cyclobenzaprine,004681
68084084501.0,839.0,OXcarbazepine,044336
904647561.0,2507.0,Baclofen,004679
65162064978.0,353.0,OXcarbazepine,033724
67877024201.0,2021.0,QUEtiapine Fumarate,034187
25021011382.0,71.0,Fluconazole,013726
52565000814.0,1874.0,Lidocaine 5% Ointment,014476
72196617601.0,508.0,Vancomycin,039368
57664068357.0,636.0,Linezolid,045134
904700635.0,926.0,Oxymetazoline,008039
70594005301.0,520.0,DAPTOmycin,060477
63833038602.0,213.0,Kcentra*,070978
63323054031.0,273.0,Heparin Flush (1000 units/mL),006543
70860040010.0,597.0,Tranexamic Acid,068183
703841104.0,112.0,Enalaprilat,000383
51079008920.0,2877.0,Meclizine,004731
67014568.0,307.0,Aspirin (Buffered),004335
75770060.0,72.0,riluzole,024508
51079089920.0,1104.0,Verapamil SR,013670
52959058605.0,658.0,Fentanyl Patch,015881
60505700902.0,757.0,Fentanyl Patch,015883
25145134.0,371.0,Misoprostol,015197
70092106708.0,845.0,Oxytocin,058554
245009101.0,440.0,Multivitamins W/minerals,002511
310070539.0,50.0,Bicalutamide,024153
143120125.0,1162.0,Colchicine,008334
51079075620.0,4281.0,Carbidopa-Levodopa (25-100),002538
58177032418.0,664.0,Nitroglycerin SL,000475
11980002515.0,860.0,Artificial Tears,007936
70860030005.0,1026.0,Metoprolol Tartrate,019808
409263450.0,2155.0,HYDROmorphone,016847
228202710.0,961.0,ALPRAZolam,003773
59338077501.0,61.0,Ferumoxytol,065348
37000002304.0,1169.0,Psyllium Powder,072014
49001483.0,721.0,Ampicillin-Sulbactam,008921
63323054207.0,1704.0,Heparin Sodium,006544
6351659.0,714.0,Imipenem-Cilastatin,009365
904782231.0,1218.0,Clotrimazole Cream,007361
59762503201.0,473.0,GlipiZIDE XL,021840
93026492.0,65.0,Fluocinonide 0.05% Ointment,007617
16729018401.0,22.0,Hydrochlorothiazide,008183
67253090010.0,634.0,ALPRAZolam,003773
65862052890.0,172.0,Venlafaxine XR,046404
93031801.0,1072.0,Diltiazem,000574
60505079504.0,42.0,Enoxaparin (Treatment),027995
50383066730.0,84.0,Emla Cream,035495
59762374202.0,307.0,MedroxyPROGESTERone Acetate,003271
60687028421.0,336.0,Ezetimibe,051214
24208033005.0,205.0,Timolol Maleate 0.25%,007855
50458039660.0,69.0,Galantamine,046926
67159011203.0,456.0,ranolazine,060333
51079008320.0,869.0,Isoniazid,009416
10147088106.0,69.0,galantamine,046926
54868229700.0,66.0,Isosorbide Dinitrate,000511
10019025112.0,386.0,Atropine Sulfate,004824
8077102.0,270.0,Isosorbide Mononitrate,016639
61958100301.0,823.0,Ranolazine ER,060333
68084038101.0,432.0,Benztropine Mesylate,004589
68382086010.0,51.0,benztropine,065420
68084067521.0,1247.0,Duloxetine,057891
2323560.0,1079.0,Duloxetine,057891
45802075930.0,149.0,Promethazine,003873
4080285.0,530.0,OSELTAMivir,063223
603781878.0,481.0,Nystatin Cream,007282
9000302.0,2051.0,MethylPREDNISolone Sodium Succ,065979
9069801.0,978.0,MethylPREDNISolone Na Suc,006729
50111046901.0,70.0,Propranolol,005125
517293025.0,595.0,23.4% Sodium Chloride,001220
69580043.0,358.0,Dofetilide,044360
51079002720.0,240.0,quiniDINE Gluconate E.R.,000215
904589361.0,1480.0,Pravastatin,020741
50268063615.0,907.0,Pantoprazole,039545
245008201.0,2621.0,Multivitamins,002475
57894005427.0,43.0,Ustekinumab,076648
54033425.0,33.0,cevimeline,044913
75826011410.0,1565.0,PhenAZOPYRIDine,009477
57237000511.0,306.0,Fluconazole,022141
60687054401.0,503.0,ClonazePAM,004560
74379902.0,71.0,adalimumab,051599
32909094503.0,257.0,Volumen (Barium Sulfate 0.1% Suspension),063595
68382031601.0,122.0,Minocycline,009227
904647061.0,769.0,Venlafaxine XR,046405
50268068415.0,306.0,Prochlorperazine,003848
45802042578.0,862.0,Fexofenadine,031689
29300022701.0,1331.0,MetroNIDAZOLE,009592
77333094010.0,562.0,Pyridoxine,002427
68084071301.0,1111.0,Venlafaxine XR,046405
25021012850.0,2016.0,CefTAZidime,009172
68084065801.0,910.0,Ibuprofen,008348
68462015811.0,210.0,Ondansetron ODT,041563
60505011400.0,1234.0,Gabapentin,021415
68682000610.0,315.0,Diltiazem,000574
67457079410.0,6.0,Zoledronic Acid (Reclast),070632
93031901.0,809.0,Diltiazem,000575
409113403.0,2224.0,Morphine Sulfate,031465
61553073503.0,371.0,Oxytocin,058551
310030011.0,772.0,Propofol,016796
703095603.0,87.0,Ciprofloxacin IV,057825
172566410.0,410.0,BusPIRone,003781
310030022.0,543.0,Propofol,016796
338070541.0,286.0,Potassium Chloride,045308
472128416.0,877.0,Sulfameth/Trimethoprim Suspension,009394
74792201.0,334.0,D5W,001972
44182310.0,38.0,Verapamil HCl,000564
74437805.0,566.0,Cisatracurium Besylate,024614
74438220.0,1911.0,Cisatracurium Besylate,024613
7440701.0,871.0,Argatroban,047021
47335090288.0,1336.0,QUEtiapine Fumarate,034187
51079042320.0,255.0,Meclizine,004731
59212000201.0,13.0,Triamterene,008226
904385561.0,1281.0,Carbamazepine,004558
51079086920.0,882.0,Verapamil SR,000567
172428010.0,246.0,Verapamil SR,000567
9454401.0,1153.0,Tolterodine,039139
998061505.0,372.0,Dexamethasone Ophthalmic Susp 0.1%,007900
904693961.0,652.0,Hydroxyurea,008775
50881001060.0,22.0,Ruxolitinib,068168
51079095920.0,1140.0,Doxazosin,015586
68462063801.0,342.0,Nitroglycerin SL,000474
45802046564.0,396.0,Ketoconazole Shampoo,015568
59572063255.0,33.0,apremilast,072075
59762453702.0,218.0,MedroxyPROGESTERone Acetate,017584
66479056012.0,1210.0,Morphine Sulfate (Concentrated Oral Soln),004090
173094955.0,978.0,Acyclovir,016408
168005430.0,572.0,Nystatin Cream,007282
67434604.0,494.0,Scopolamine Patch,004704
703330104.0,191.0,Octreotide Acetate,053976
135051101.0,260.0,Nicotine Lozenge,048775
409318201.0,121.0,"Lidocaine 2%/Epi 1:100,000",003390
63323048227.0,286.0,Lidocaine 1%/Epinephrine 1:100000,003388
16729024231.0,130.0,Zoledronic Acid,051991
69536005015.0,27.0,Phenylephrine  0.5% Nasal Spray,008061
17478007031.0,942.0,Erythromycin 0.5% Ophth Oint,007948
43353063330.0,304.0,Calcitriol,002184
51801000140.0,277.0,Potassium Bicarbonate Eff,001240
12165010001.0,82.0,Silver Nitrate Applicator,062055
143955201.0,128.0,Leucovorin Calcium,044534
703301812.0,333.0,Fluorouracil,061671
68084080521.0,58.0,MethylPHENIDATE (Ritalin),004028
59746011506.0,377.0,Prochlorperazine,003846
54838052340.0,203.0,FLUoxetine,046217
71288000630.0,827.0,Ampicillin-Sulbactam,008921
63323039810.0,1568.0,Azithromycin ,031452
68094019361.0,1017.0,Valproic Acid,004535
65293000555.0,259.0,Clevidipine,064407
74568113.0,1115.0,Valproic Acid,004536
904693806.0,1286.0,Acetaminophen-Caff-Butalbital,004451
904656861.0,195.0,MetroNIDAZOLE,009592
10370067701.0,750.0,NIFEdipine (Extended Release),012059
409915701.0,952.0,Phytonadione,002302
378459301.0,348.0,Metoprolol Tartrate,075636
76014000310.0,251.0,Neostigmine (CVICU Reversal Protocol),071071
68084029521.0,411.0,GlipiZIDE XL,043463
60505040205.0,248.0,PARoxetine,046226
68084004401.0,653.0,PARoxetine,046222
409163010.0,25.0,Atropine Sulfate,004817
13310015307.0,249.0,Quinine Sulfate,048201
52959005500.0,1755.0,Doxycycline Hyclate,009218
2140701.0,27.0,quiniDINE Gluconate,000214
63323001115.0,16.0,Chloramphenicol Na Succ,009269
409792225.0,79.0,5% Dextrose (EXCEL BAG),001972
78010901.0,1106.0,CycloSPORINE (Sandimmune),062197
78024815.0,2925.0,CycloSPORINE (Neoral) MODIFIED,023881
78024115.0,188.0,CycloSPORINE (Sandimmune),011963
67457022102.0,172.0,Methotrexate Sodium P.F.,051610
54372144.0,85.0,predniSONE,006745
378037301.0,2478.0,Hydroxychloroquine Sulfate,009580
6007131.0,115.0,Propecia,037050
63323040120.0,508.0,Aztreonam,009361
781940895.0,468.0,Ampicillin Sodium,008935
63739067010.0,293.0,LamoTRIgine,017872
781723864.0,686.0,Buprenorphine-Naloxone Film (8mg-2mg),066636
143314250.0,914.0,Doxycycline Hyclate,009218
9005002.0,85.0,MedroxyPROGESTERone Acetate,003271
51079093620.0,405.0,Terazosin,022649
67286081203.0,391.0,NiCARdipine IV,021600
71036524.0,78.0,Phenytoin,004522
29608031.0,877.0,Amoxicillin-Clavulanic Acid,008992
62037069790.0,221.0,Diltiazem Extended-Release,024537
85113204.0,1351.0,Albuterol Inhaler,028090
17478076610.0,58.0,proGESTerone micronized,043801
555088602.0,94.0,Estradiol,003204
574080530.0,722.0,Acetylcysteine (IV),024398
781104613.0,720.0,Perphenazine,003831
51079063220.0,675.0,Prazosin,000293
50242008527.0,174.0,Alteplase,016922
781104813.0,421.0,Perphenazine,003833
47781017601.0,221.0,Amphetamine-Dextroamphetamine,005000
185083101.0,249.0,Amphetamine-Dextroamphetamine,004999
43547040710.0,1889.0,ClonazePAM,004561
80777027310.0,408.0,COVID-19 Vaccine (Moderna),081647
61874011520.0,17.0,Vraylar,074807
93117701.0,86.0,Neomycin Sulfate,009284
406889101.0,18.0,Amphetamine-Dextroamphetamine,004999
60687055501.0,368.0,ClonazePAM,004561
55150030801.0,706.0,OLANZapine,050386
60687063801.0,542.0,LORazepam,003758
517930525.0,252.0,Trace Elements (Tralement),081266
48102000735.0,95.0,Bacitracin Ointment,007990
781711455.0,1064.0,Fentanyl Patch,015883
68382014014.0,530.0,Topiramate (Topamax),026170
51079080620.0,1544.0,HydrOXYzine,003728
16500002322.0,90.0,Domeboro,007048
49938010101.0,136.0,Dapsone,009622
2324030.0,275.0,Duloxetine,057892
173099155.0,233.0,Acyclovir,009630
61958060201.0,101.0,Emtricitabine Oral Solution,058957
904553661.0,411.0,Naproxen,008361
517095501.0,1023.0,OLANZapine,050386
93894001.0,298.0,Acyclovir,009630
49884011701.0,481.0,Amiloride HCl,008227
63672105002.0,476.0,Fluvoxamine Maleate,046209
172428000.0,111.0,Verapamil SR,000567
68084011901.0,328.0,Mirtazapine,046450
58160083501.0,18.0,Hepatitis A Vaccine,023154
54023624.0,1090.0,Morphine Sulfate IR,004092
60793011501.0,225.0,Liothyronine Sodium,006659
9011319.0,2652.0,MethylPREDNISolone Sodium Succ,051554
91370701.0,143.0,Moexipril,023591
6306100.0,943.0,Fosaprepitant,066837
67457044120.0,305.0,Ondansetron,015869
63323006403.0,173.0,Magnesium Sulfate,001417
16729028838.0,212.0,CISplatin,008785
25021020110.0,1251.0,Mesna,023756
10019092501.0,324.0,Ifosfamide,016500
63323076350.0,67.0,PACLItaxel (TaxOL),046997
45963061359.0,110.0,PACLItaxel (TaxOL),046997
93026292.0,323.0,Fluocinonide 0.05% Cream,007616
781345196.0,222.0,CefazoLIN,009065
16590047704.0,502.0,Clonidine Patch 0.1 mg/24 hr,000343
338004501.0,215.0,NS,001210
46110081.0,302.0,Estrogens Conjugated,003211
781523864.0,758.0,Ondansetron ODT,041562
990792225.0,2140.0,5% Dextrose,001972
409272003.0,1722.0,Heparin,006543
472008216.0,186.0,Acyclovir,014182
338604537.0,332.0,Fluconazole,015331
51079021620.0,70.0,MetroNIDAZOLE,009591
185022360.0,268.0,Cilostazol,037978
54016625.0,1344.0,Mycophenolate Mofetil,032599
54002821.0,278.0,Cilostazol,037979
66689003150.0,173.0,Metoclopramide,071108
93645056.0,41.0,esomeprazole magnesium,047525
63323048457.0,98.0,Lidocaine 0.5%,003402
378447201.0,4056.0,Mycophenolate Mofetil,032599
703951403.0,1728.0,Sulfamethoxazole-Trimethoprim,009393
185012360.0,60.0,Cilostazol,037979
2324001.0,382.0,Duloxetine,057892
781197201.0,262.0,Desipramine,046106
338055311.0,253.0,NS (Mini Bag Plus),001210
51079062920.0,386.0,Metoclopramide,005232
713052612.0,125.0,Promethazine,003873
8104205.0,98.0,Sirolimus,051878
8104110.0,1747.0,Sirolimus,048291
23155066201.0,1045.0,Calcitriol,002184
74706890.0,28.0,Levothyroxine Sodium,006653
64380072506.0,401.0,Mycophenolate Mofetil,032599
904592961.0,3747.0,Labetalol,005099
16729001901.0,29.0,Mycophenolate Mofetil,032599
51079007620.0,208.0,HydrALAZINE,000287
63739041110.0,741.0,LevETIRAcetam,044633
65862009520.0,1091.0,Cefpodoxime Proxetil,016931
143177201.0,242.0,Isosorbide Dinitrate,000508
24230110.0,50.0,Betaxolol,014188
66993000860.0,56.0,Cilostazol,037979
69265041.0,5.0,Procardia XL,020616
54569040401.0,55.0,Desipramine,046106
68084087001.0,368.0,LevETIRAcetam,044633
51079092920.0,1074.0,Labetalol,005099
597018590.0,754.0,Pramipexole,039100
591319301.0,884.0,NIFEdipine CR,012059
51079042420.0,355.0,cilostazol,037978
78027422.0,1073.0,CycloSPORINE (Neoral) MODIFIED,023883
904642304.0,258.0,Modafinil,025848
121467500.0,1204.0,Valproic Acid,068220
409508216.0,511.0,CefTAZidime,009171
54312041.0,205.0,Calcitriol,019432
63323050720.0,2302.0,Meropenem,026488
67877023022.0,675.0,Mycophenolate Mofetil Suspension,041845
39822400001.0,1295.0,LevETIRAcetam,061005
74336811.0,96.0,Clarithromycin,016373
173073500.0,28.0,Imitrex,023799
173044902.0,194.0,Sumatriptan Succinate,019193
55370088408.0,246.0,Amoxicillin,008995
50742062101.0,1106.0,NIFEdipine (Extended Release),012060
51079020020.0,236.0,Methyldopa,000361
51079041820.0,1418.0,Temazepam,003689
55150012315.0,558.0,Nafcillin,008968
60687023001.0,364.0,Zonisamide,045100
517031010.0,77.0,Methylene Blue 1%,019073
9454101.0,791.0,Tolterodine,039138
